event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,4.210,,4210
SHOT_DETECTED,2,4.690,0.480,4690
SHOT_DETECTED,3,4.820,0.130,4820
SHOT_DETECTED,4,4.930,0.110,4930
SHOT_DETECTED,5,5.170,0.240,5170
SHOT_DETECTED,6,5.310,0.140,5310
SHOT_DETECTED,7,5.430,0.120,5430
SHOT_DETECTED,8,5.610,0.180,5610
SHOT_DETECTED,9,5.770,0.160,5770
SHOT_DETECTED,10,5.910,0.140,5910
SHOT_DETECTED,11,6.050,0.140,6050
SHOT_DETECTED,12,6.180,0.130,6180
