event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.020,,1020
SHOT_DETECTED,2,1.200,0.180,1200
SHOT_DETECTED,3,1.370,0.170,1370
SHOT_DETECTED,4,1.710,0.340,1710
