event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.630,,630
SHOT_DETECTED,2,0.900,0.270,900
SHOT_DETECTED,3,1.070,0.170,1070
SHOT_DETECTED,4,1.490,0.420,1490
SHOT_DETECTED,5,1.610,0.120,1610
SHOT_DETECTED,6,1.730,0.120,1730
SHOT_DETECTED,7,2.080,0.350,2080
SHOT_DETECTED,8,2.210,0.130,2210
SHOT_DETECTED,9,2.340,0.130,2340
SHOT_DETECTED,10,2.460,0.120,2460
SHOT_DETECTED,11,2.770,0.310,2770
SHOT_DETECTED,12,2.970,0.200,2970
