event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.760,,760
SHOT_DETECTED,2,0.950,0.190,950
SHOT_DETECTED,3,1.160,0.210,1160
SHOT_DETECTED,4,1.380,0.220,1380
SHOT_DETECTED,5,1.610,0.230,1610
SHOT_DETECTED,6,1.830,0.220,1830
SHOT_DETECTED,7,2.280,0.450,2280
SHOT_DETECTED,8,2.720,0.440,2720
SHOT_DETECTED,9,3.090,0.370,3090
SHOT_DETECTED,10,3.500,0.410,3500
