event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.840,,840
SHOT_DETECTED,2,1.010,0.170,1010
SHOT_DETECTED,3,1.400,0.390,1400
SHOT_DETECTED,4,1.830,0.430,1830
SHOT_DETECTED,5,2.060,0.230,2060
SHOT_DETECTED,6,2.480,0.420,2480
