event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.800,,800
SHOT_DETECTED,2,1.010,0.210,1010
SHOT_DETECTED,3,1.470,0.460,1470
SHOT_DETECTED,4,2.000,0.530,2000
SHOT_DETECTED,5,2.410,0.410,2410
SHOT_DETECTED,6,3.170,0.760,3170
