event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.440,,1440
SHOT_DETECTED,2,1.830,0.390,1830
SHOT_DETECTED,3,2.010,0.180,2010
SHOT_DETECTED,4,2.290,0.280,2290
SHOT_DETECTED,5,2.650,0.360,2650
SHOT_DETECTED,6,2.820,0.170,2820
SHOT_DETECTED,7,3.110,0.290,3110
SHOT_DETECTED,8,3.280,0.170,3280
SHOT_DETECTED,9,3.520,0.240,3520
SHOT_DETECTED,10,3.780,0.260,3780
SHOT_DETECTED,11,4.060,0.280,4060
SHOT_DETECTED,12,4.340,0.280,4340
SHOT_DETECTED,13,4.560,0.220,4560
