event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.050,,1050
SHOT_DETECTED,2,1.230,0.180,1230
SHOT_DETECTED,3,1.420,0.190,1420
SHOT_DETECTED,4,1.630,0.210,1630
SHOT_DETECTED,5,1.950,0.320,1950
SHOT_DETECTED,6,2.280,0.330,2280
