event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.950,,950
SHOT_DETECTED,2,1.310,0.360,1310
SHOT_DETECTED,3,1.840,0.530,1840
SHOT_DETECTED,4,2.050,0.210,2050
