event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.850,,850
SHOT_DETECTED,2,1.230,0.380,1230
SHOT_DETECTED,3,1.440,0.210,1440
SHOT_DETECTED,4,1.850,0.410,1850
SHOT_DETECTED,5,2.050,0.200,2050
SHOT_DETECTED,6,2.400,0.350,2400
SHOT_DETECTED,7,2.760,0.360,2760
