event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.870,,870
SHOT_DETECTED,2,1.150,0.280,1150
SHOT_DETECTED,3,1.610,0.460,1610
SHOT_DETECTED,4,1.900,0.290,1900
SHOT_DETECTED,5,2.200,0.300,2200
