event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.120,,1120
SHOT_DETECTED,2,1.720,0.600,1720
SHOT_DETECTED,3,1.980,0.260,1980
SHOT_DETECTED,4,2.340,0.360,2340
