event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.590,,590
SHOT_DETECTED,2,0.940,0.350,940
SHOT_DETECTED,3,1.640,0.700,1640
SHOT_DETECTED,4,1.830,0.190,1830
SHOT_DETECTED,5,2.050,0.220,2050
SHOT_DETECTED,6,2.380,0.330,2380
SHOT_DETECTED,7,2.700,0.320,2700
SHOT_DETECTED,8,4.230,1.530,4230
SHOT_DETECTED,9,4.440,0.210,4440
SHOT_DETECTED,10,4.660,0.220,4660
