event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.570,,570
SHOT_DETECTED,2,0.820,0.250,820
SHOT_DETECTED,3,1.020,0.200,1020
SHOT_DETECTED,4,1.180,0.160,1180
SHOT_DETECTED,5,1.340,0.160,1340
SHOT_DETECTED,6,1.500,0.160,1500
SHOT_DETECTED,7,1.630,0.130,1630
