event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.330,,330
SHOT_DETECTED,2,0.520,0.190,520
SHOT_DETECTED,3,0.700,0.180,700
SHOT_DETECTED,4,0.870,0.170,870
SHOT_DETECTED,5,1.040,0.170,1040
SHOT_DETECTED,6,1.200,0.160,1200
SHOT_DETECTED,7,1.370,0.170,1370
