event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.410,,410
SHOT_DETECTED,2,0.590,0.180,590
SHOT_DETECTED,3,0.750,0.160,750
SHOT_DETECTED,4,0.900,0.150,900
SHOT_DETECTED,5,1.060,0.160,1060
