event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.950,,950
SHOT_DETECTED,2,1.450,0.500,1450
SHOT_DETECTED,3,1.700,0.250,1700
SHOT_DETECTED,4,2.180,0.480,2180
SHOT_DETECTED,5,2.350,0.170,2350
SHOT_DETECTED,6,2.510,0.160,2510
SHOT_DETECTED,7,2.660,0.150,2660
SHOT_DETECTED,8,5.460,2.800,5460
SHOT_DETECTED,9,5.640,0.180,5640
SHOT_DETECTED,10,5.940,0.300,5940
SHOT_DETECTED,11,6.210,0.270,6210
