event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.310,,310
SHOT_DETECTED,2,0.490,0.180,490
SHOT_DETECTED,3,0.670,0.180,670
SHOT_DETECTED,4,0.840,0.170,840
SHOT_DETECTED,5,1.020,0.180,1020
SHOT_DETECTED,6,1.180,0.160,1180
SHOT_DETECTED,7,1.350,0.170,1350
SHOT_DETECTED,8,1.520,0.170,1520
SHOT_DETECTED,9,1.680,0.160,1680
