event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,4.160,,4160
SHOT_DETECTED,2,4.320,0.160,4320
SHOT_DETECTED,3,4.790,0.470,4790
SHOT_DETECTED,4,4.950,0.160,4950
SHOT_DETECTED,5,5.110,0.160,5110
SHOT_DETECTED,6,5.270,0.160,5270
SHOT_DETECTED,7,5.410,0.140,5410
SHOT_DETECTED,8,5.550,0.140,5550
