event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.050,,1050
SHOT_DETECTED,2,1.390,0.340,1390
SHOT_DETECTED,3,1.650,0.260,1650
SHOT_DETECTED,4,2.030,0.380,2030
SHOT_DETECTED,5,2.490,0.460,2490
SHOT_DETECTED,6,2.700,0.210,2700
SHOT_DETECTED,7,10.300,7.600,10300
SHOT_DETECTED,8,15.470,5.170,15470
SHOT_DETECTED,9,28.530,13.060,28530
SHOT_DETECTED,10,28.750,0.220,28750
