event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.010,,1010
SHOT_DETECTED,2,1.510,,1510
SHOT_DETECTED,3,2.050,,2050
SHOT_DETECTED,4,2.250,,2250
SHOT_DETECTED,5,2.750,,2750
SHOT_DETECTED,6,3.550,,3550
SHOT_DETECTED,7,4.000,,4000
SHOT_DETECTED,8,4.620,,4620
SHOT_DETECTED,9,5.200,,5200
SHOT_DETECTED,10,6.920,,6920
SHOT_DETECTED,11,7.410,,7410
SHOT_DETECTED,12,8.240,,8240
SESSION_STOPPED,,,,
