event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.190,,1190
SHOT_DETECTED,2,1.480,0.290,1480
SHOT_DETECTED,3,1.700,0.220,1700
SHOT_DETECTED,4,1.960,0.260,1960
