event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.280,,1280
SHOT_DETECTED,2,1.830,,1830
SHOT_DETECTED,3,2.100,,2100
SHOT_DETECTED,4,3.200,,3200
SESSION_STOPPED,,,,
