event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.600,,600
SHOT_DETECTED,2,1.110,,1110
SHOT_DETECTED,3,1.320,,1320
SHOT_DETECTED,4,1.640,,1640
SHOT_DETECTED,5,2.070,,2070
SHOT_DETECTED,6,2.550,,2550
SHOT_DETECTED,7,2.940,,2940
SHOT_DETECTED,8,3.370,,3370
SHOT_DETECTED,9,3.710,,3710
SHOT_DETECTED,10,4.160,,4160
SHOT_DETECTED,11,4.530,,4530
SHOT_DETECTED,12,5.160,,5160
SHOT_DETECTED,13,5.630,,5630
SHOT_DETECTED,14,5.990,,5990
SESSION_STOPPED,,,,
