event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.020,,1020
SHOT_DETECTED,2,1.540,,1540
SHOT_DETECTED,3,1.790,,1790
SHOT_DETECTED,4,2.370,,2370
SHOT_DETECTED,5,2.600,,2600
SHOT_DETECTED,6,3.050,,3050
SHOT_DETECTED,7,4.070,,4070
SHOT_DETECTED,8,4.660,,4660
SHOT_DETECTED,9,4.930,,4930
SHOT_DETECTED,10,5.560,,5560
SHOT_DETECTED,11,6.090,,6090
SHOT_DETECTED,12,6.660,,6660
SHOT_DETECTED,13,6.930,,6930
SESSION_STOPPED,,,,
