event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.180,,1180
SHOT_DETECTED,2,1.380,0.200,1380
SHOT_DETECTED,3,1.710,0.330,1710
SHOT_DETECTED,4,1.990,0.280,1990
SHOT_DETECTED,5,2.160,0.170,2160
