event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.410,,410
SHOT_DETECTED,2,0.860,,860
SHOT_DETECTED,3,1.350,,1350
SHOT_DETECTED,4,1.610,,1610
SHOT_DETECTED,5,1.950,,1950
SHOT_DETECTED,6,2.290,,2290
