event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.250,,1250
SHOT_DETECTED,2,1.450,,1450
SHOT_DETECTED,3,2.000,,2000
SHOT_DETECTED,4,3.020,,3020
SHOT_DETECTED,5,3.530,,3530
SESSION_STOPPED,,,,
