event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.790,,790
SHOT_DETECTED,2,0.960,,960
SHOT_DETECTED,3,1.360,,1360
SHOT_DETECTED,4,1.690,,1690
SHOT_DETECTED,5,1.970,,1970
SESSION_STOPPED,,,,
