event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.050,,1050
SHOT_DETECTED,2,1.690,,1690
SHOT_DETECTED,3,3.010,,3010
SHOT_DETECTED,4,3.410,,3410
SHOT_DETECTED,5,4.050,,4050
SHOT_DETECTED,6,8.800,,8800
SHOT_DETECTED,7,10.070,,10070
SHOT_DETECTED,8,222.930,,222930
SHOT_DETECTED,9,223.140,,223140
SHOT_DETECTED,10,223.570,,223570
SESSION_STOPPED,,,,
