event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.230,,1230
SHOT_DETECTED,2,1.440,0.210,1440
SHOT_DETECTED,3,1.660,0.220,1660
SHOT_DETECTED,4,1.820,0.160,1820
SHOT_DETECTED,5,6.770,4.950,6770
SHOT_DETECTED,6,7.130,0.360,7130
