event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.040,,1040
SHOT_DETECTED,2,1.690,,1690
SHOT_DETECTED,3,1.910,,1910
SHOT_DETECTED,4,2.380,,2380
SHOT_DETECTED,5,3.520,,3520
SHOT_DETECTED,6,4.390,,4390
SHOT_DETECTED,7,4.670,,4670
SHOT_DETECTED,8,5.490,,5490
SESSION_STOPPED,,,,
