event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.610,,610
SHOT_DETECTED,2,0.780,0.170,780
SHOT_DETECTED,3,0.990,0.210,990
SHOT_DETECTED,4,1.170,0.180,1170
SHOT_DETECTED,5,7.640,6.470,7640
