event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.590,,590
SHOT_DETECTED,2,0.790,0.200,790
SHOT_DETECTED,3,0.990,0.200,990
SHOT_DETECTED,4,1.230,0.240,1230
SHOT_DETECTED,5,12.350,11.120,12350
SHOT_DETECTED,6,12.540,0.190,12540
SHOT_DETECTED,7,12.730,0.190,12730
