event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,2.460,,2460
SHOT_DETECTED,2,2.930,,2930
SHOT_DETECTED,3,3.460,,3460
SHOT_DETECTED,4,4.010,,4010
SHOT_DETECTED,5,4.410,,4410
SESSION_STOPPED,,,,
