event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.860,,860
SHOT_DETECTED,2,1.290,0.430,1290
SHOT_DETECTED,3,1.840,0.550,1840
SHOT_DETECTED,4,2.030,0.190,2030
SHOT_DETECTED,5,2.330,0.300,2330
SHOT_DETECTED,6,2.570,0.240,2570
SHOT_DETECTED,7,12.740,10.170,12740
