event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.870,,870
SHOT_DETECTED,2,1.130,0.260,1130
SHOT_DETECTED,3,1.400,0.270,1400
SHOT_DETECTED,4,1.610,0.210,1610
