event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.650,,650
SHOT_DETECTED,2,0.830,0.180,830
SHOT_DETECTED,3,8.220,7.390,8220
SHOT_DETECTED,4,8.420,0.200,8420
SHOT_DETECTED,5,8.820,0.400,8820
SHOT_DETECTED,6,9.200,0.380,9200
SHOT_DETECTED,7,9.410,0.210,9410
SHOT_DETECTED,8,9.600,0.190,9600
