event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.910,,1910
SHOT_DETECTED,2,2.130,,2130
SHOT_DETECTED,3,64.660,,64660
SHOT_DETECTED,4,64.880,,64880
SHOT_DETECTED,5,65.330,,65330
SHOT_DETECTED,6,65.780,,65780
SHOT_DETECTED,7,65.980,,65980
SHOT_DETECTED,8,71.430,,71430
SHOT_DETECTED,9,71.640,,71640
SHOT_DETECTED,10,72.090,,72090
SESSION_STOPPED,,,,
