event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.830,,830
SHOT_DETECTED,2,1.020,0.190,1020
SHOT_DETECTED,3,1.210,0.190,1210
SHOT_DETECTED,4,1.440,0.230,1440
