event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.010,,1010
SHOT_DETECTED,2,1.720,,1720
SHOT_DETECTED,3,2.880,,2880
SHOT_DETECTED,4,3.660,,3660
SHOT_DETECTED,5,4.370,,4370
SHOT_DETECTED,6,6.090,,6090
