event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.570,,570
SHOT_DETECTED,2,0.870,,870
SHOT_DETECTED,3,1.570,,1570
SHOT_DETECTED,4,1.870,,1870
SHOT_DETECTED,5,2.260,,2260
SHOT_DETECTED,6,2.750,,2750
SHOT_DETECTED,7,3.550,,3550
SHOT_DETECTED,8,4.000,,4000
SHOT_DETECTED,9,4.350,,4350
SESSION_STOPPED,,,,
