event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.870,,870
SHOT_DETECTED,2,1.040,,1040
SHOT_DETECTED,3,1.410,,1410
SHOT_DETECTED,4,1.770,,1770
SHOT_DETECTED,5,3.240,,3240
SHOT_DETECTED,6,4.160,,4160
SHOT_DETECTED,7,5.460,,5460
SESSION_STOPPED,,,,
