event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.070,,1070
SHOT_DETECTED,2,1.260,,1260
SHOT_DETECTED,3,1.650,,1650
SHOT_DETECTED,4,1.970,,1970
