event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,4.270,,4270
SHOT_DETECTED,2,4.840,,4840
SHOT_DETECTED,3,5.120,,5120
SHOT_DETECTED,4,5.550,,5550
SHOT_DETECTED,5,5.790,,5790
SHOT_DETECTED,6,6.240,,6240
SHOT_DETECTED,7,6.500,,6500
SHOT_DETECTED,8,6.780,,6780
SHOT_DETECTED,9,7.520,,7520
SHOT_DETECTED,10,7.740,,7740
SHOT_DETECTED,11,8.270,,8270
SHOT_DETECTED,12,8.870,,8870
SESSION_STOPPED,,,,
