event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.870,,870
SHOT_DETECTED,2,1.460,,1460
SHOT_DETECTED,3,1.690,,1690
SHOT_DETECTED,4,2.280,,2280
SHOT_DETECTED,5,3.510,,3510
SHOT_DETECTED,6,3.730,,3730
SHOT_DETECTED,7,4.050,,4050
SHOT_DETECTED,8,4.480,,4480
SHOT_DETECTED,9,5.350,,5350
SHOT_DETECTED,10,5.800,,5800
SHOT_DETECTED,11,6.000,,6000
SHOT_DETECTED,12,7.130,,7130
SHOT_DETECTED,13,7.420,,7420
SESSION_STOPPED,,,,
