event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.840,,840
SHOT_DETECTED,2,1.240,0.400,1240
SHOT_DETECTED,3,1.450,0.210,1450
SHOT_DETECTED,4,1.810,0.360,1810
