event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.050,,1050
SHOT_DETECTED,2,1.240,0.190,1240
SHOT_DETECTED,3,1.440,0.200,1440
SHOT_DETECTED,4,7.020,5.580,7020
SHOT_DETECTED,5,7.520,0.500,7520
SHOT_DETECTED,6,7.730,0.210,7730
SHOT_DETECTED,7,15.080,7.350,15080
SHOT_DETECTED,8,15.560,0.480,15560
SHOT_DETECTED,9,15.790,0.230,15790
