event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.490,,490
SHOT_DETECTED,2,0.910,,910
SHOT_DETECTED,3,1.120,,1120
SHOT_DETECTED,4,1.460,,1460
SHOT_DETECTED,5,1.820,,1820
SHOT_DETECTED,6,2.130,,2130
SHOT_DETECTED,7,2.320,,2320
SHOT_DETECTED,8,2.610,,2610
SESSION_STOPPED,,,,
