event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.870,,870
SHOT_DETECTED,2,1.090,,1090
SHOT_DETECTED,3,1.450,,1450
SHOT_DETECTED,4,1.710,,1710
SHOT_DETECTED,5,1.900,,1900
SHOT_DETECTED,6,2.190,,2190
SHOT_DETECTED,7,9.610,,9610
SHOT_DETECTED,8,9.990,,9990
SHOT_DETECTED,9,10.170,,10170
SESSION_STOPPED,,,,
