event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.250,,1250
SHOT_DETECTED,2,1.500,0.250,1500
SHOT_DETECTED,3,1.870,0.370,1870
SHOT_DETECTED,4,2.190,0.320,2190
