event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,1.300,,1300
SHOT_DETECTED,2,1.860,0.560,1860
SHOT_DETECTED,3,2.070,0.210,2070
SHOT_DETECTED,4,2.560,0.490,2560
SHOT_DETECTED,5,2.770,0.210,2770
SHOT_DETECTED,6,3.030,0.260,3030
