event,shot_num,shot_time,split,ts_device
SHOT_DETECTED,1,0.920,,920
SHOT_DETECTED,2,1.370,0.450,1370
SHOT_DETECTED,3,1.570,0.200,1570
SHOT_DETECTED,4,1.880,0.310,1880
SHOT_DETECTED,5,2.200,0.320,2200
SHOT_DETECTED,6,5.450,3.250,5450
SHOT_DETECTED,7,5.840,0.390,5840
